جائیر	jair
سیاسی	siyaasi
فضا	fiza
اور	aur
بھی	bhi
مکدر	mukaddar
ہو	ho
گئی	gayee
اور	aur
پورے	poore
برصغیر	barre sagheer
میں	mein
تشدد	tashaddud
کے	ke
واقعات	waaqiyat
کا	ka
آغاز	aghaz
ہوا	huwa
</s>	</s>
اسقاط	isqaat
حمل	hamal
فطری	fitri
طور	taur
پر	per
ہو	ho
سکتا	sakta
ہے	hai
جس	jis
صورت	soorat
میں	mein
اسے	ise
اکثر	aksar
ناکام	naakaam
حمل	hamal
کہا	kaha
جاتا	jaata
ہے	hai
یہ	ye
جان	jaan
بوجھ	boojh
کر	kar
کیا	kiya
جا	jaa
سکتا	sakta
ہے	hai
جس	jis
کی	ki
وجہ	wajah
سے	se
اسے	ise
مصنوعی	masnooui
اسقاط	isqaat
حمل	hamal
کے	ke
طور	taur
پر	per
جانا	jaana
جاتا	jaata
ہے	hai
</s>	</s>
فلسطین	palestine
اردو	urdu
اخبار	akhbar
فلسطین	palestine
اردو	urdu
معلومات	malumaat
عامہ	aamma
کی	ki
اردو	urdu
خبروں	khabron
والی	waali
ویب سائٹ	website
</s>	</s>
تعریف	tareef
اشیاء	ashiya
جن	jin
کی	ki
کُل	kul
تعداد	taadaad
n	n
ہو	ho
جبکہ	jabke
ان	in
میں	mein
a	a
اشیاء	ashiya
ایک	aik
جیسی	jaisi
ہوں	hon
b	b
اشیاء	ashiya
ایک	aik
جیسی	jaisi
ہوں	hon
c	c
اشیاء	ashiya
ایک	aik
جیسی	jaisi
ہوں	hon
اور	aur
اسی	isi
طرح	tarah
کا	ka
تبدل	tabaddul
کامل	kaamil
ان	in
اشیاء	ashiya
کی	ki
واضح	waazeh
مرتب	marattib
میں	mein
ترتیب	tarteeb
کو	ko
کہتے	kahte
ہیں	hain
اور	aur
ان	in
ترتیبوں	tarteebon
کی	ki
تعداد	taadaad
</s>	</s>
جمہوریہ	jamhooriya
گنی	gani
کے	ke
شہر	shahar
</s>	</s>
گنتی	ginti
میں	mein
اسے	ise
ایک	aik
ہزار	hazaar
سات	saat
سو	sau
چوہتر	chauhattar
یا	ya
سترہ	satrah
سو	sau
چوہتر	chauhattar
بولا	bola
جاتا	jaata
ہے	hai
</s>	</s>
بغدادی	baghdadi
</s>	</s>
اس	is
جنگ	jang
میں	mein
دو	do
کروڑ	karod
سے	se
زائد	zaayed
ہلاکتیں	halakatein
ہوئیں	huin
جو	jo
جنگ	jang
عظیم	azeem
اول	awwal
کی	ki
اموات	amwaat
سے	se
بھی	bhi
زیادہ	ziyadah
ہیں	hai
</s>	</s>
سنسکرت	sanskrit
کالج	college
کو	ko
یونیورسٹی	university
میں	mein
تبدیل	tabdeel
کرنے	karne
کا	ka
فیصلہ	faisla
17	17
دسمبر	december
2015ء	2015
کو	ko
سنسکرت	sanskrit
کالج	college
اینڈ	&
یونیورسٹی	university
ویسٹ	west
بنگال	bengal
بل	bill
2015	2015
کے	ke
تحت	tahat
منظور	manzoor
ہوا	huwa
</s>	</s>
فیلڈ	field
مارشل	marshal
سر	sir
ڈوگلس	douglas
ہیگ	haig
برطانیہ	bartania
کے	ke
مغربی	maghrabi
محاذ	mahaaz
کے	ke
کمانڈر	commander
تھے	the
</s>	</s>
انہوں نے	unhone
لکھنؤٴ	lucknow
یونیورسٹی	university
سے	se
ایم اے	m.a
اور	aur
ایل ایل بی	llb
کیا	kiya
اور	aur
پھر	phir
علی گڑھ	aligarh
مسلم	muslim
یونیورسٹی	university
سے	se
1959ء	1959
میں	mein
پی ایچ ڈی	phd
کی	ki
ڈگری	degree
حاصل	haasil
کی	ki
</s>	</s>
اس	is
طرح	tarah
کی	ki
صلیب	saleeb
کو	ko
آج	aaj
بھی	bhi
پطرس	putras
کی	ki
صلیب	saleeb
کہا	kaha
جاتا	jaata
ہے	hai
</s>	</s>
1971ء	1971
میں	mein
ان	in
کی	ki
وفات	wafaat
کے	ke
بعد	baad
ان	in
کے	ke
بھانجوں	bhaanjon
نے	ne
اس	is
رسم	rasm
کو	ko
باقی	baaqi
رکھا	rakha
ہے	hai
</s>	</s>
1925ء	1925
–	-
پاول	powel
گرین	green
گارڈ	guard
امریکی	ameriki
ماہر	maheer-e
علم الاعصاب	ilmul aisaab
اور	aur
مجقق	muhaqqiq
نوبل	novel
انعام	inaam
برائے	braaye
فعلیات	felyaat
و	wa
طب	tibb
یافتہ	yaafta
</s>	</s>
پھر	phir
بھی	bhi
بچے	bachche
اساتذہ	asatza
کو	ko
سر	sir
یا	ya
میڈم	madam
کہنا	kehna
بڑوں	badon
کو	ko
انکل	uncle
یا	ya
آنٹی	aunty
کہنا	kehna
صفائی	safai
ستھرائی	suthrai
رکھنا	rakhna
جیسی	jaisi
کئی	kai
باتیں	baatein
سیکھ	seekh
لیتے	lete
ہیں	hain
</s>	</s>
اس	is
قسم	qism
کی	ki
کاروائیاں	karrwayiaan
زیادہ	ziyada
تر	ter
فلسطین	palestine
کی	ki
زیر	zere
زمین	zameen
عزالدین	azuddin
القسام	alaqsaam
بریگیڈ	brigade
سر	sar
انجام	anjaam
دیتی	deti
ہے	hai
</s>	</s>
حکمران	hukmraan
شہنشاہ	shahenshah
کو	ko
شکست	shikasht
دے	de
کر	kar
خود	khud
چین	china
کا	ka
شہنشاہ	shahenshah
بن	bann
گیا	gaya
</s>	</s>
بیع	bee
و	wa
شرا	shraa
اور	aur
خریدو	khareed wa
فروخت	frokht
کے	ke
منازعات	munazyaat
و	wa
مناقشات	munaqshaat
ہیں	hain
</s>	</s>
چنانچہ	chunancha
جب	jab
اسے	ise
حضرت	hazrat
آدم	adam
کو	ko
سجدہ	sajda
کرنے	karne
کے	ke
لیے	liye
کہا	kaha
گیا	gaya
تو	tw
اس	is
نے	ne
یہ	ye
کہتے	kehte
ہوئے	huwe
انکار	inkaar
کر	kar
دیا	diya
کہ	ke
میں	mein
آگ	aag
سے	sy
پیدا	paida
ہوا	huwa
ہوں	hoon
اور	aur
آدم	adam
مٹی	mitti
سے	se
</s>	</s>
عالیہ (انگریزی: Aaliya	aaliya
پاکستانی	pakistani
فلمی	filmi
صنعت	sanat
کی	ki
معروف	maroof
اداکارہ	adakara
کراچی	karachi
میں	mein
پیدا	paida
ہوئی	hui
لیکن	lekin
انہیں	inhein
شہرت	shohrat
لاہور	lahore
میں	mein
بننے	banne
والی	waali
فلموں	filmon
سے	se
ملی	mili
جب	jab
یہ	ye
صرف	sirf
پانچ	paanch
سال	saal
کی	ki
تھیں	theen
تو	to
فلم	film
اونچے	oonche
محل	mahal
میں	mein
چائلڈ	child
اسٹار	star
کے	ke
طور	taur
پر	per
کام	kam
کیا	kiya
</s>	</s>
دیار	diyaar
بکر	bakar
میں	mein
واقع	waqe
حصن	hasan
کیفا	keefa
نامی	naami
شہر	shahar
کی	ki
طرف	taraf
نسبت	nisbat
ہے	hai
یہ	ye
ایک	aik
چھوٹا	chhota
سا	sa
قصبہ	qasba
ہے	hai
جسے	jise
محرف نام	muharrif
حسنکیف	hasankeef
لکھا	likha
جاتا	jaata
ہے	hai
آج	aaj
کل	kal
شرناخ	sharnaakh
کے	ke
نام	naam
سے	se
موجود	maujood
ہے	hai
</s>	</s>
جو	jo
مغربی	maghrabi
افریقہ	africa
کے	ke
سوانا	swana
میں	mein
کاشت	kasht
کی	ki
جاتی	jaati
ہے	hai
</s>	</s>
مسلمانوں	musalmanon
کے	ke
دور	daur
میں	mein
یہ	ye
پورے	poore
یورپ	europe
کے	ke
لیے	liye
روشنی	roshni
کا	ka
مینار	meenar
تھا	tha
</s>	</s>
ابتدا	ibteda
میں	mein
اس	is
میں	mein
مفتوحہ	maftooha
علاقوں	allaaqon
کے	ke
غیر	ghair
مسلم	muslim
نوجوانوں	naujawanon
کو	ko
اسلام	islam
قبول	qubool
کرنے	karne
کے	ke
بعد	baad
شامل	shaamil
کیا	kiya
جاتا	jaata
تھا	tha
</s>	</s>
طاؤس	taoos
فقط	faqat
رنگ	rang
نیلم	neelam
احمد	ahmad
بشیر	basheer
</s>	</s>
تڑون	taroon
پشاور	peshawar
</s>	</s>
ان	in
میں	mein
تین	teen
نام	naam
سب سے	sabse
اہم	aham
ہے	hai
</s>	</s>
تحصیل	tahseel
جھٹ	jhat
پٹ	patt
بلوچستان	balochistan
پاکستان	pakistan
کے	ke
ضلع	zila
جعفر آباد	jaferabad
کی	ki
ایک	aik
تحصیل	tahseel
ہے	hai
</s>	</s>
صوبائی	subai
اسمبلی	assembly
میں	mein
اراکین	arakeen
کی	ki
کل	kul
تعداد65	taadaad 65
ہے	hai
جن	jin
میں	mein
51	51
جنرل	general
سیٹیں ،3	seat's, 3
اقلیتی	aqleeti
اراکین	arakeen
اور	aur
11خواتین	11 khwateen
کی	ki
مخصوص	makshsoos
نشستیں	nashishtein
ہیں	hain
</s>	</s>
نسل	nasl
کا	ka
اطلاق	itelaaq
جانوروں	jaanwaron
کی	ki
مخصوص	makhsoos
نسل	nasl
پر	per
بھی	bhi
ہوتا	hota
ہے	hai
</s>	</s>
آنحضرت	aan hazrat
سے	se
چند	chand
سال	saal
بڑے	bade
تھے	the
</s>	</s>
1990ء	1990
کی	ki
دہائی	dahayee
سے	se
امریکا	america
کینیڈا	canada
اور	aur
انگلینڈ	england
کے	ke
شہروں	shahron
جدید	jadeed
بھنگڑا	bhangda
کے	ke
سالانہ	saalaana
مسابقے	musaabqe
منعقد	munaqad
ہوتے	huwe
ہیں	hain
</s>	</s>
1951ء	1951
میں	mein
بھارت	bharat
سے	se
پاکستان	pakistan
ہجرت	hijrat
کی	ki
</s>	</s>
جس	jis
حرف	harf
پر	per
فتحہ	fathaa
ہو	ho
اسے	use
مفتوح	maftooh
کہتے	kahte
ہیں	hain
</s>	</s>
زیورات	zevraat
کی	ki
اقسام	aqsaam
</s>	</s>
حالانکہ	halanke
یہ	ye
اصطلاح	istelaah
جمہوریاؤں	jamhooriyaon
میں	mein
صدور	sadoor
سے	se
ملاقات	mulaqaat
کے	ke
لیے	liye
بھی	bhi
مستعمل	mustamil
ہے	hai
تاہم	taham
یہ	ye
اصطلاح	istelaah
ملوک	malook
اور	aur
پوپ	pope
سے	se
زیادہ	ziyada
مناسبت	munasibat
رکھتی	rakhti
ہے	hai
</s>	</s>
ملا	mulla
محمد	mohammad
اکرم	akram
پنجابی	punjabi
متخلص	mutakhallus
بہ	bah
غنیمت	ghaneemat
</s>	</s>
کلامِ	kalam
حکیم	hakeem
مرتب	marattib
ڈاکٹر	dr
افتخار	iftekhar
احمد	ahmad
صدیقی	siddiqui
</s>	</s>
موجودہ	maujooda
زمانہ	zamana
میں	mein
ترقی	taraqqi
یافتہ	yaafta
ملکوں	mulkon
میں	mein
عورت	aurat
اور	aur
مرد	mard
کو	ko
مساوی	masabi
بنانے	banane
کی	ki
کوشش	koshish
کی	ki
گئی	gayee
</s>	</s>
سری	sri
لنکا	lanka
کی	ki
کرکٹ	cricket
ٹیم	team
پر	per
حملہ:کمارا	hamla: "kumar
سنگا کارا	sangakara
پاکستان	pakistan
میں	mein
فارئرنگ	firing
سے	se
زخمی	zakhmi
</s>	</s>
چودھری	chaudhary
وجاحت	wajahat
حسین	hussain
پیدائش	paidayish
1960ء	1960
جو	jo
کمانڈر	commander
گجرات	gujrat
کے	ke
نام	naam
سے	se
بھی	bhi
مشہور	mashhoor
ہیں	hain
چودھری	chaudhary
ظہور	zahoor
الٰہی	ihlahi
کے	ke
بیٹے	bete
اور	aur
پاکستانی	pakistani
سیاست دان	siyasatdaan
ہیں	hain
</s>	</s>
بیبیئی	baybayee
ایک	aik
لمبی	lambi
پتنگ	patang
ہوتی	hoti
ہے	hai
جو	jo
چوڑی	chaudi
منہ	munh
دوجانب	do janib
دُمدار	dumdaar
مچھلی	machhli
لگتی	lagti
ہے	hai
</s>	</s>
بخاری	bukhari
کتاب المناقب	kitabul munaqib
باب	baab
علامات النبوۃ	alamaatul naboot
فی الاسلام	feel islam
</s>	</s>
دیمک	deemak
روشنی	roshni
سے	se
نفرت	nafrat
کرتی	karti
ہے	hai
</s>	</s>
اس	is
تقریب	taqreeb
میں	mein
لکھنؤ	lucknow
و	wa
اطراف	itraaf
کے	ke
لاکھوں	lakhon
شیعہ	shia
شرکت	shiarkat
کرتے	karte
ہیں	hain
</s>	</s>
کوئی	koi
طریقہ	tariqa
یا	ya
راستہ	rasta
یا	ya
ذریعہ	zariya
کے	ke
جس	jis
پر	per
چل	chal
کر	kar
کوئی	koi
عمل	amal
انجام	anjaam
دیا	diya
جاسکتا	ja sakta
ہو	ho
</s>	</s>
عام	aam
طور	taur
پر	per
مغربی	maghrabi
سکاٹ لینڈ	scotland
مشرقی	mashraqi
حصے	hisse
کی	ki
نسبت	nisbat
گرم	garm
ہوتا	hota
ہے	hai
</s>	</s>
یہ	ye
کئی	kai
قومی	qaumi
و	wa
بین الاقوامی	bainul aqwami
اداروں	edaron
اور	aur
انجمنوں	anjumanon
کے	ke
دفاتر	dafatir
کا	ka
حامل	haamil
ہے	hai
جو	jo
شہر	shahar
کو	ko
کاروباری	karobaari
و	wa
ثقافتی	sakafati
مرکز	markaz
بناتے	banate
ہیں	hain
</s>	</s>
اس	is
نے	ne
اپنے	apne
دورِ حکومت	daur-e-hukumat
میں	mein
کئی	kai
شاندار	shaandar
عمارتیں	imaratein
بنوائیں	banwayeen
جن	jin
میں	mein
ابوسمبل	abu simbel
کے	ke
مقام	muqam
پر	per
ایک	aik
عالیشان	aalishaan
مندر	mandir
قابلِ ذکر	qaabil-e-zikr
ہے	hai
</s>	</s>
ائیرپورٹس	airport
ڈیٹا بیس	database
</s>	</s>
ان	in
کا	ka
تعلق	taalluq
ایک	aik
لوئر	lower
مڈل	middle
کلاس	class
فیملی	family
سے	se
ہے	hai
</s>	</s>
انتہائی	intehayee
برق	barq
رفتاری	raftari
سے	se
پھیلتی	phailti
ہوئی	hui
خلاء	khla
کے	ke
ساتھ	saath
دو	do
قریبی	qaribi
مشاہد	mushahid
تیزی	tezi
سے	se
ایک	aik
دوسرے	doosre
سے	se
دور	door
ہوتے	hote
ہیں	hain
اتنی	itni
تیزی	tezi
سے	se
کہ	ke
ان	in
کے	ke
درمیان	darmiyan
رابطہ	raabta
کی	ki
حد	had
قائم	qayam
نہیں	nahin
رہتی	rahti
</s>	</s>
اس	is
کے	ke
بعد	baad
ملک	mulk
میں	mein
مارشل لا نافذ ہو گیا	mar
</s>	</s>
اصطلاح	istelaah
چینی	cheeni
قوم	qaum
یعنی	yaani
زہونگوا	zahar negwa
منزو	manzu
سے	se
مراد	muraad
وہ	woh
تمام	tamaam
افراد	afraad
ہیں	hain
جو	jo
چینی	cheeni
شہریت	shahriyat
رکھتے	rakhte
ہیں	hain
اور	aur
چاہے	chaahe
وہ	woh
کسی	kisi
بھی	bhi
لسانی	lasaani
گروہ	giroh
سے	se
ہوں	hon
</s>	</s>
البدایہ	albadayia
والنہایہ	wa alnehayia
جلد	jild
5صفحہ	5, safha
138،عماد الدین	138, emaduddin
ابن	ibn
کثیر	kaseer
نفیس	nafees
اکیڈمی	academy
کراچی	karachi
</s>	</s>
پیٹروناس	petronos
کیمیکل	chemical
</s>	</s>
یہ	ye
محض	mahaz
ہیولے	huele
نہیں	nahin
بلکہ	balke
انہیں	inhe
گزشتہ	guzashta
انسانی	insani
نسل	nasl
کے	ke
ارتقا	irteqaa
پزیر	pazeer
انسانوں	insanon
کے	ke
طور	taur
پر	per
پیش	pesh
کیا	kiya
گیا	gaya
ہے	hai
</s>	</s>
وہ	woh
پہلے	pehle
تو	to
کسی	kisi
مرد	mard
سے	se
محبت	muhabbat
نہیں	nahin
کرتی	karti
ہے	hai
</s>	</s>
عبدالحمید	abdul hameed
عدم	adam
کی	ki
غزل	ghazal
میں	mein
روانی	rawaani
سرور	suroor
و	wa
مستی	masti
اور	aur
حسن	husn
و	wa
عشق	ishq
کی	ki
لطافت	latafat
بنیادی	buniyaadi
عنصر	unsur
ہے	hai
</s>	</s>
کالڈویل	caldwell
کاؤنٹی	county
شمالی	shumaali
کیرولائنا	carolina
</s>	</s>
اس	is
واقعہ	waqiya
کو	ko
فضل الرحمن	fazlur rehman
عثمانی	usmani
دیوبندی	deobandi
نے	ne
درج	darj
ذیل	zail
اشعار	ashaar
میں	mein
نظم	nazm
کیا	kiya
ہے	hai
</s>	</s>
یہ	ye
نشتر	nashtar
روڈ	road
اور	aur
سر	sir
آغا	agha
خان	khan
3	3
روڈ	road
بپر	per
واقع	waqe
ہے	hai
</s>	</s>
ریاست	riyasat
کے	ke
ارتقا	irteqa
کی	ki
اگلی	agli
منزل	manzil
جیسا	jaisa
کہ	ke
ہم	hum
آج	aaj
جانتے	jaante
ہیں	hain
علاقائی	alaqaayi
ریاستوں	riyasaton
کا	ka
وجود	wajood
میں	mein
آنا	aata
تھا	tha
یعنی	yaani
ایک	aik
مقررہ	muqarrarah
علاقہ	alaqa
پر	per
مشتمل	mushtamil
ریاست	riyasat
جس	jis
کا	ka
ایک	aik
حکمران	hukmraan
ہو	ho
</s>	</s>
ہراکلیوعن	heraklion
یا	ya
ہراکلیو	heraklio
یونان	unaan
کا	ka
ایک	aik
پریفیکچر	prefecture
اور	aur
کریٹ	crete
کے	ke
چار	chaar
پریفیکچروں	prefecture's
میں	mein
سے	se
ایک	aik
ہے	hai
</s>	</s>
تاہم	taaham
ڈاکٹر	dr
کوکس	kokas
اپنی	apni
وفات	wafaat
سنہ	sinha
1829ء	1829
تک	tak
مسلسل	musalsal
کوشش	koshish
کرتے	karte
رہے	rahe
لیکن	lekin
ابن	ibn
سوری	soori
کو	ko
آزادی	azadi
نہیں	nahin
مل	mil
سکی	saki
اور	aur
کوکس	kokas
کی	ki
وفات	wafaat
کے	ke
بعد	baad
بھی	bhi
ابن	ibn
سوری	soori
کی	ki
غلامی	ghulami
برقرار	barqarar
رہی	rahi
</s>	</s>
اس	is
لیے	liye
اُن	in
کے	ke
ہاں	haan
سایے	saaye
اور	aur
دھند	dhund
کی	ki
کیفیت	kaifiyat
ملتی	milti
ہے	hai
</s>	</s>
ضروری	zaroori
نہیں	nahin
کہ	ke
ہر	har
وہ	woh
شخص	shakhs
بادشاہ	badshah
ہو	ho
جس	jis
کے	ke
نام	naam
میں	mein
شاہ	shah
آتا	aata
ہو	ho
</s>	</s>
اگرچہ	agarcha
یہ	ye
کتاب	kitab
فتاویٰ	fattawa
کی	ki
صورت	soorat
میں	mein
ہے	hai
لیکن	lekin
اس	is
کے	ke
باوجود	bawajood
مدار	madaar
مذہب	mazhab
ٹھہری	thahri
ہے	hai
سب	sab
علما	ulma
نے	ne
اس	is
کی	ki
روایات	rawayaat
کو	ko
مستند	mustanad
جانا	jana
اسی	isi
وجہ	wajah
سے	se
بڑے	bade
بڑے	bade
علما	ulma
نے	ne
اس	is
پر	per
حواشی	hawashi
لکھے	likhe
فتاویٰ	fattawa
جات	jaat
میں	mein
سے	se
کوئی	koi
اور	aur
ایسا	aisa
فتاویٰ	fattawa
نہیں	nahin
کہ	ke
اس	is
پر	per
اس	is
طرح	tarah
شروع	shuroo
سے	se
آخر	aakhir
تک	tak
حواشی	hawashi
لکھے	likhe
گئے	gaye
ہوں	hon
</s>	</s>
اور	aur
تیرے	tere
لیے	liye
حمد	hamd
و	wa
شکر	shukr
ہے	hai
تیری	teri
ذات	zaat
برحق	barhaq
ہے	hai
تیرا	tera
وعدہ	vaada
سچا	sachcha
ہے	hai
تیری	teri
باتیں	baatein
حق	haq
ہیں	hain
قیامت	qayamat
کے	ke
دن	din
تیری	teri
ملاقات	mulaqaat
حق	haq
ہے	hai
جنت	jannat
اور	aur
جہنم	jahannum
برحق	barhaq
ہیں	hain
انبیاء	ambiya
برحق	barhaq
تھے	the
اور	aur
محمد	mohammad
صلی اللہ علیہ و	sallallahu
علی آلہ	alaihi
وسلم	wasallam
برحق	barhaq
سچے	sachche
نبی)ہیں	nabi hain
قیامت	qayamat
کا	ka
آنا	aana
برحق	barhaq
ہے	hai
</s>	</s>
آپ	aap
نے	ne
اس	is
ملعون	maluoon
کے	ke
بارے	baare
میں	mein
معلومات	maalumaat
کیں	keen
اور	aur
اس	is
کا	ka
ٹھکانہ	thikana
معلوم	maaloom
کرنے	karne
کے	ke
بعد	baad
اس	is
کا	ka
راستے	raaste
میں	mein
ہی	hi
کام	kaam
تمام	tamaam
کر	kar
دیا	diya
</s>	</s>
مختصر	mukhtasar
تاریخِ	tareekh
فلسفۂ یونان	falsafa-e-unan
تالیف	taleef
ڈاکٹر	dr
ویلہم	william
نیسل	neisal
جرمن	german
زبان	zabaan
سے	se
اردو	urdu
میں	mein
ترجمہ	tarjuma
</s>	</s>
اور	aur
اپنے	apne
اس	is
کیفیت	kaifiyat
سے	se
وہ	woh
ایک	aik
داستانوی	daastanvi
ماحول	maahaul
بناتا	banaata
ہے	hai
اور	aur
ہمیں	hamein
ایک	aik
قدیم	qadeem
اساطیر	asateer
اور	aur
تہذیب	tehzeeb
کی	ki
طرف	taraf
لے	le
جاتا	jaata
ہے	hai
</s>	</s>
پہلا	pehla
سوران	sooran
دوسرا	doosra
بھاگ	bhaag
کے	ke
قریب	qareeb
گدڑ	gadar
کے	ke
مقام	muqaam
پر	per
اور	aur
تیسرا	teesra
سبی	sabi
قلعہ	qila
جو	jo
میر	meer
چاکر	chaakar
قلعہ	qila
کہلاتا	kehlata
ہے	hai
سوران	sooran
اور	aur
بھاگ	bhaag
دونوں	donon
قلعے	qile
زلزلوں	zalzalon
میں	mein
منہدم	munhadim
ہو کر	hokar
کھنڈر	khandar
کی	ki
شکل	shakal
اختیار	ikhteyaar
کر	kar
چکے	chuke
</s>	</s>
گو کہ	goke
عام	aam
طور	taur
پر	per
حرف	harf
لکھنے	likhne
کے	ke
لیے	liye
بنے	bane
خط	khat
لکیر	lakeer
کی	ki
جسامت	jasamat
موٹائی	motaayi
کے	ke
اتار	utaar
چڑھاؤ	chrhao
سے	se
حلیے	huliye
پیدا	paida
ہوتے	hote
ہیں	hain
یہ	ye
بات	baat
رومن	roman
حروف	haroof
میں	mein
بہت	bahut
نمایاں	numayan
ہوتی	hoti
ہے	hai
لیکن	lekin
ہمیشہ	hamesha
ایسا	aisa
نہیں	nahin
ہوتا	hota
بلکہ	balke
بعض	baaz
عربی	arabic
اور	aur
انگریزی	angrezi
نویسے	nawese
ایسے	aise
بھی	bhi
ہیں	hain
جن	jin
میں	mein
لکیر	lakeer
کی	ki
موٹائی	motaayi
یکساں	yaksaan
رہنے	rahne
کے	ke
باوجود	bawajood
حلیے	huliye
بنائے	banaye
جاتے	jaate
ہیں	hain
اور	aur
ان	in
حلیوں	huliyon
کی	ki
موٹائی	motaayi
وہی	wahi
ہوتی	hoti
ہے	hai
جو	jo
حرف	harf
کے	ke
جسم	jism
کی	ki
ان	in
کی	ki
ایک	aik
مثال	misaal
courier	courier
نامی	naami
رومن	roman
نویسے	nawese
میں	mein
دیکھی	dekhi
جاسکتی	jaa sakti
ہے	hai
اس	is
قسم	qism
کے	ke
موٹے	mote
حلیوں	huliyon
کو	ko
مصری	misri
حلیہ	huliya
slab	slam
serif	serif
کہتے	kehte
ہیں	hain
</s>	</s>
فہرست	fehrist
کاطالنیا	catalonia
کے	ke
دریا	dariya
</s>	</s>
عدل	adal
</s>	</s>
امام	imam
نسائی	nasai
نے	ne
اِن	in
سے	se
حدیث	hadees
کی	ki
روایت	rewayat
سنن	sanan
نسائی	nasai
میں	mein
بھی	bhi
کی	ki
ہے	hai
</s>	</s>
وہ	woh
فلم ساز	filmsaaz
منوج	manoj
کے	k
سریدھر	sridhar
سے	se
کھلا	khula
رشتہ	rishta
رکھتی	rakhti
ہیں	hain
اور	aur
دو	do
بچوں	bachchon
کی	ki
ماں	maan
ہیں	hain
</s>	</s>
ایشلنڈ	ashland
الاباما	alabama
</s>	</s>
اس	is
نوحوں	nohon
میں	mein
شاعر	shaayer
نے	ne
ہر	har
بند	band
کے	ke
شروع	shuroo
میں	mein
عبرانی	ibrani
حروف	haroof
ابجد	abjad
کو	ko
ترتیب	tarteeb
وار	waar
استعمال	istemaal
کیا	kiya
ہے	hai
</s>	</s>
قدرت	qudrat
نے	ne
اس	is
کمزوری	kamzori
کے	ke
بدلے	badle
میں	mein
اس	is
کو	ko
بہت	bahut
مضبوط	mazboot
ٹانگیں	taangein
عطا	ataa
کی	ki
ہیں	hain
جن	jin
سے	se
یہ	ye
بے حد	behad
تیز	tez
دوڑ	daud
سکتا	sakta
ہے	hai
</s>	</s>
بامبے	bombay
اور	aur
دیوانامتھی	devanaamthi
نے	ne
نیشنل	national
فلم	film
ایوارڈ	award
میں	mein
نرگس	nargis
دت	dutt
ایوارڈ	award
برائے	braaye
بہترین	behtreen
