جائیر	Jair
کوئی	koi
اثر	asat
پڑتا	padta
محسوس	mehsus
نہیں	nahi
ہوتا	hota
اور	aur
زیادہ	ziyada
تر	tar
لوگ	log
اسے	ise
بالکل	bilkul
نظر	nazar
انداز	andaz
کر	kar
دیتے	dete
ہیں۔	hen.
لیکن	Laikin
بہت	bahut
سے	se
یورپی	europi
ممالک	mamalik
کے	ke
تجربات	tajrubat
کے	ke
بعد	baad
دانشوروں	danishwaron
نے	ne
اس	is
طرز	tarze
عمل	amal
کو	ko
مکمل	mukammal
عالمی	aalami
حاکمیت	hakimiyat
(Totalitarianism)	(Totalitarianism)
کی	ki
جانب	janib
فیصلہ	faisla
کن	kun
پیشرفت	paishraft
قرار	qarar
دیا	diya
ہے۔	he.
یہ	Ye
درحقیقت	darhaqiqat
سارے	sare
لوگوں	logon
کو	ko
ریاست	riyasat
کی	ki
مطلق	mutlaqul
العنانی	annani
کے	ke
حوالے	hawale
کر	kar
دینا	dena
ہے۔	he.
یہ	Ye
فرار	farar
ہونے	hone
کے	ke
سارے	sare
راستے	raste
بند	band
کر	kar
دیتا	deta
ہے،	he,
نہ	na
صرف	sirf
امیروں	amiron
کے	ke
بلکہ	balke
ہر	har
کسی	kisi
کے۔	ke.
"	"
</s>	</s>
مملوک	mamluk
</s>	</s>
مرنے	marne
سے	se
پہلے	pehle
امیہ	unayya
نے	ne
ایسی	aisi
دردناک	dardnak
چیخ	cheekh
ماری	mari
جیسی	jaisi
میں	main
نے	ne
پہلے	pehle
کبھی	kabhi
نہ	na
سنی	suni
تھی۔	thi.
</s>	</s>
سیلم،	saleem,
نیو	new
میکسیکو	mexico
</s>	</s>
یہ	ye
بانی	baani
پاکستان	pakistan
محمد	muhammad
علی	ali
جناح	jinnah
کو	ko
خراج	khiraje
تحسین	tehseen
پیش	paish
کرنے	karne
کے	ke
لیے	liye
بنایا	banaya
گیا	gaya
ہے۔	he.
</s>	</s>
جب	jab
گلیل	gulail
میں	main
تبلیغ	tabligh
کا	ka
عمل	amal
شروع	shuru
کیا	kiya
جانے	jane
لگا	laga
تو	to
تب	tab
پہلی	pehli
بار	baar
12	12
افراد	afrad
چنے	chune
گئے	gaye
جن	jin
کو	ko
میں	main
مسہمان	musahman
حواری	hawari
اور	aur
مسیحی	masihi
شاگرد	shagird
اور	aur
رسول	rasool
کہتے	kehte
ہیں۔	hen.
</s>	</s>
فہرست	fehrist
پاناما	panama
کے	ke
دریا	darya
</s>	</s>
اقوام	aqwame
متحدہ	muttahida
نے	ne
2010ء	2010AD
سے	se
چینی	cheeni
زبان	zaban
سمیت	samit
6	6
زبانوں	zabano
کے	ke
عالمی	aalami
دن	din
منانے	manane
کا	ka
فیصلہ	faisla
کیا	kiya
تھا۔	tha.
</s>	</s>
پورٹیج،	portage,
مشی	mushi
گن	gan
</s>	</s>
عارف	aarif
حسین	husain
الحسینی	alhusaini
</s>	</s>
وہ	wo
اپنے	apne
کالج	college
میں	main
فارسی	farsi
کے	ke
مدرس	mudarris
ہو	ho
گئے۔	gaye.
</s>	</s>
کیتھولک	catholic
انسائکلوپیڈیا۔	insiclopedia
</s>	</s>
اپنے	apne
اس	is
روئیے	rawayye
کے	ke
باعث	baais
انہیں	unhe
عزت	izzat
کی	ki
نگاہ	nigah
سے	se
دیکھا	dekha
جاتا	jata
ہے۔	he.
</s>	</s>
وائس	Voice
آف	of
امریکا	America
کی	ki
41زبانوں	41 zubanon
میں	men
ویب سائٹس،	websites,
سوشل	Social
میڈیا	Media
سائنس	sites
اور	aur
موبائل	mobile
پلیٹ فارم	plateform
کے	ke
ذریعے	zariye
اپنی	apni
خدمات	khidmaat
فراہم	faraham
کرتا	karta
ہے۔	hai.
</s>	</s>
دُنیا	dunya
کے	ke
پرچموں	parchamo
کی	ki
تاریخ	tarikh ke
بارے	bare main
معلومات	maalumaat
خانہ	khana
</s>	</s>
1	1
جنوری،	january,
1976ء	1976AD
کو	ko
جزائر	jazair
گلبرٹ	gulbert
و	wa
الیس	alis
کی	ki
تقسیم	taqseem
پر	par
کیریباتی	carribiyati
اور	aur
تووالو	tuwalu
وجود	wujood
میں	main
آئے۔	aaye.
</s>	</s>
بس	bus
کے	ke
ڈرائیور	driver
مہر	meher
محمد	muhammad
خلیل	khalil
نے	ne
بس	bas
نہیں	nahi
روکی	roki
اور	aur
پانچ	panch
سو	so
میٹر	metre
کے	ke
فاصلے	fasle
سے	se
ڈرائیونگ	driving
کرتا	karta
رہا،	raha,
یہاں	yahan
تک	tak
کہ	ke
بس	bus
اسٹیڈیم	stadium
میں	main
پہنچ	pahunch
گئی۔	gai.
</s>	</s>
دینیات	diniyaat
کے	ke
موضوع	mauzoo
پر	par
نیشنل	national
عربک	arabic
انسٹی ٹیوٹ	institute
سے	se
ڈپلوما	diploma
کیا۔	kiya.
</s>	</s>
ہجرتی	hijrati
باز	baz
</s>	</s>
انہوں	unho
نے	ne
ویلہم	welham
بوائز	boys
اسکول	school
اور	aur
لارنس	lawrence
اسکول	school
سناور	sanawar
سے	se
تعلیم	taalim
حاصل	hasil
کی۔	ki.
</s>	</s>
قلندر	qalandar
کے	ke
لیے	liye
کائنات	kainaat
مثلِ	misle
غبارِ	ghubare
راہ	raah
ہے	he
اُس	us
میں	main
مزید	mazeed
کی	ki
خواہش	khwahish
جنم	janam
نہیں	nahi
لیتی،	laiti,
وہ	wo
دولتِ	daulate
دنیا	dunya
لُٹا	luta
دینا	dena
چاہتا	chahta
ہے۔	he.
</s>	</s>
آبنائے	aabnaye
جبل	jabal
الطارق	attariq
</s>	</s>
ان	in
فلموں	filmo
میں	main
چیپلن	chapline
نے	ne
ٹریمپ	tremp
کا	ka
کردار	kirdar
تخلیق	takhliq
کیا،	kiya,
فلمسازی کی	filmsazi
کا	ka
فن	fan
سیکھا	seekha
اور	aur
اس	us
میں	me
مہارت	maharat
حاصل	hasil
کی۔	ki.
</s>	</s>
جس	jis
طرح	tarah
شمی	shami
کپور	kapoor
اور	aur
راجیش	rajesh
کھنہ	khanna
ان	un
کے	ke
پسندیدہ	pasandida
اداکار	adakar
تھے	the
اسی	usi
طرح	tarah
وہ	wo
شرمیلا	sharmila
ٹیگور	tegor
کو	ko
بہت	bahut
پسند	pasand
کرتے	karte
تھے۔	the.
</s>	</s>
اس	is
کو	ko
گنتی	ginti
میں	main
پچیس	pachis
بولا	bola
جاتا	jata
ہے	he
اس	is
سے	se
پہلے	pehle
چوبیس	chobees
اور	aur
اس	is
کے	ke
بعد	baad
چھبیس	chabbis
بولا	bola
جاتا	jata
ہے۔	he.
</s>	</s>
سلطان	sultan
کے	ke
گھڑ	ghud
سوار	sawar
دستوں	daston
"سپاہیوں"	"sipahiyon"
نے	ne
انہیں	unhe
چھاؤنیوں	chaoniyon
میں	me
جالیا	jaaliya
اور	aur
توپ	top
خانے	khane
سے	se
ان	un
پر	par
گولہ	gola
باری	bari
کی	ki
گئی	gai
جس	jis
کے	ke
نتیجے	natije
میں	main
ینی	yani
چری	chari
کی	ki
بڑی	badi
تعداد	taadad
ماری	mari
گئی	gai
اور	aur
اگلے	agle
دو	do
سال	saal
کے	ke
اندر	andar
اندر	andar
ملک	mulk
بھر	bhar
سے	se
ینی	yani
چری	chari
افواج	afwaj
کا	ka
خاتمہ	khatma
کر	kar
دیا	diya
گیا۔	gaya.
</s>	</s>
اس	is
فرق	farq
کی	ki
وجہ	waja
سے	se
یہاں	yahan
میتھین	methen
جمی	jami
ہوئی	hui
نہیں	nahi
اور	aur
اٹھتی	uthti
ہوئی	hui
خلاء	khalaa
میں	main
خارج	kharij
ہو	ho
رہی	rahi
ہے۔	he.
</s>	</s>
اور	aur
بمبئ	bambai
میں	main
اسماعیلی	ismaili
بچوں	bachon
کی	ki
تعلیم	taalim
کے	ke
لیے	liye
ایک	aik
مدرسہ	madrasa
قائم	qaim
کیا	kiya
تھا۔	tha.
</s>	</s>
باغی	baaghi
سردار	sardar
</s>	</s>
وہ	wo
1968ء	1968AD
میں	main
انڈونیشیا	indonasia
کے	ke
صدر	sadar
بن	ban
گئے۔	gaye.
</s>	</s>
بِیدیُوت	beedyut
نے	ne
پنچانن	panchanan
موہنتی	mohini
سے	se
شادی	shadi
کی	ki
جو	jo
اس	us
کے	ke
لکھنے	likhne
کے	ke
شوق	shauq
کی	ki
حوصلہ	hausla
افزائی	afzai
کرتے	karte
تھے۔	the.
</s>	</s>
کچھ	kuch
عددی	adadi
نظاموں	nizamo
میں	main
471	471
سے	se
بڑا	bada
یا	ya
زیادہ	ziyada
اور	aur
473	473
سے	se
چھوٹا	chota
یا	ya
کم	kam
ہوتا	hota
ہے۔	he.
</s>	</s>
رو	row
میں	main
آئے	aaye
تو	to
خود	khud
ہی	hi
گرمئی	garmiye
بازار	baazar
ہوئے	huye
</s>	</s>
ان	un
کا	ka
خاندان	khandan
بغیر	bagher
کسی	kisi
سیاسی	siyasi
جماعت	jamaat
کے	ke
ٹکٹ	ticket
کے	ke
جیت	jeet
کر	kar
عوامی	awami
خدمت	khidmat
کے	ke
حوالے	hawale
سے	se
شہرت	shohrat
رکھتا	rakhta
ہے۔	he.
</s>	</s>
ریچھ	reech
</s>	</s>
برطانیہ	bartaniya
کے	ke
زیر	zere
انتظام	intizam
سکاٹ لینڈ	scotland
کو	ko
کسی	kisi
حد	had
تک	tak
حکمرانی	hukmarani
کا	ka
حق	haq
ملا	mila
ہونے	hone
کے	ke
ساتھ	saath
ساتھ	saath
برطانیہ	bartaniya
کی	ki
پارلیمان	parliman
میں	main
بھی	bhi
نمائندگی	numaindagi
دی	di
گئی	gai
ہے۔	he.
</s>	</s>
تیزی	tezi
روانش	rawanish
مدارا	madar
گزید	guzeed
/	/
دلش	dilash
رای	rai
رزم	razm
بخارا	bukhara
گزید	guzeed
</s>	</s>
کیونکہ	kiyunke
یہ	ye
دنیا	dunya
کا	ka
سب	sab
سے	se
بڑا	bada
مصنوعی	masnui
جنگل	jangal
ہے	he
جو	jo
پاکستان	pakistan
میں	main
واقع	waqe
ہے۔	he.
</s>	</s>
دونوں	dono
جماعتوں	jamaaton
کے	ke
درمیان	darmiyan
مفاہمت	mufahmat
کی	ki
کئی	kai
کوششیں	koshishen
ہوئیں۔	huin.
</s>	</s>
کرتار	kartar
سنگھ	singh
</s>	</s>
احمد	ahmad
بن	bin
حنبل	hambal
</s>	</s>
تاہم	taaham
جب	jab
والد	walid
نے	ne
وہ	wo
جریدہ	jareeda
دیکھا	dekha
تو	to
خوب	khoob
غصہ	ghussa
ہوئے	huye
اور	aur
جان	jaan
اُسے	use
’’ڈینیس‘‘	"denes"
کہہ	keh
کر	kar
چڑانے	chidane
لگا۔	laga.
</s>	</s>
فن	fan
کے	ke
پیش	paishe
نظر	nazar
تجسّس	tajassus
اور	aur
جستجو	justaju
کے	ke
عناصر	anasir
بھی	bhi
کہانی	kahani
کے	ke
لیے	liye
انتہائی	intihai
ہیں۔	hen.
</s>	</s>
دسویں	daswen
کا	ka
امتحان	imtihan
مقامی	maqami
سرکاری	sarkari
اسکول	school
سے	se
پاس	pass
کیا	kiya
اور	aur
مردان	mardan
بورڈ	board
میں	main
اول	awwal
پوزیشن	position
حاصل	hasil
کی۔	ki.
</s>	</s>
انہوں	unho
نے	ne
پہلی	pehli
شادی	shadi
شیخہ	shaikha
مریم	maryam
بنت	binte
محمد	muhammad
الثانی	assani
سے	se
کی،	ki,
جو	jo
ان	un
کے	ke
چچا	chacha
زاد	zad
شیخ	shaikh
محمد	muhammad
بن	bin
حمد	hamd
بن	bin
عبد اللہ	abdullah
الثانی	assani
کی	ki
بیٹی	beti
تھی۔	thi.
</s>	</s>
حرکی	haraki
توانائی	tawanai
کو	ko
درج	darj
ذیل	zel
مساوات	masawat
سے	se
ظاہر	zahir
کیا	kiya
جاتا	jata
ہے۔	he.
</s>	</s>
لیکن	laikin
افسوس	afsos
کی	ki
بات	baat
ہے	he
ابھی	abhi
تک	tak
اس	us
دور	daur
کے	ke
کسی	kisi
انسان	insan
کا	ka
جسمانی	jismani
ڈھانچہ	dhancha
یا	ya
اس	us
کا	ka
کوئی	koi
حصہ	hissa
دستیاب	dastiyab
نہیں	nahi
ہوا	hua
ہے۔	he.
</s>	</s>
انور	anwar
ابھی	abhi
کمرے	kamre
میں	main
ہی	hi
موجود	maujood
تھا	tha
کہ	ke
انسپکٹر	inspector
آصف	aasif
آن	aan
پہنچا	pahuncha
اور	aur
انور	anwar
بمشکل	bamushkil
بھاگ	bhaag
نکلا۔	nikal.
</s>	</s>
فہرست	fehrist
بولیویا	boliviya
کے	ke
دریا	darya
</s>	</s>
یہاں	yahan
سے	se
پائدانوں	paidano
والی	wali
طشتری	tashtari
ملی	mili
ہے	he
جو	jo
بالکل	bilkul
بالکل	bilkul
وادی	wadi
سندھ	sindh
جیسی	jaisi
ہے۔	he.SSS
</s>	</s>
ہندی	hindi
</s>	</s>
زندگی	zindagi
کے	ke
حقائق	haqaaiq
اور	aur
تجربات	tajrubat
بس	bas
دماغ	dimagh
میں	main
منجمد	munjamid
ہوکر	ho kar
رہ	reh
جاتے	jate
ہیں،	hen,
خونِ	khoone
گرم	garam
کا	ka
حصّہ	hissa
نہیں	nahi
بنتے۔	bante.
</s>	</s>
ناک	nak
کی	ki
بالی	bali
ایک	aik
زنانہ	zanana
زیور	zewar
ہے۔	he.
</s>	</s>
کچھ	kuch
عددی	adadi
نظاموں	nizamo
میں	main
74	74
سے	se
بڑا	bada
یا	ya
زیادہ	ziyada
اور	aur
76	76
سے	se
چھوٹا	chota
یا	ya
کم	kam
ہوتا	hota
ہے۔	he.
</s>	</s>
ان	un
کی	ki
حمایت	himayat
کرتی	karti
یہی	yahi
وجہ	waja
ہے	he
کہ	ke
بہت	bahut
زیادہ	ziyada
کتابیں،	kitaben,
رسالے	risale
اور	aur
دیوان	deewan
اس	us
کے	ke
نام	naam
لکھے	likhe
گئے	gaye
ہیں۔	hen.
</s>	</s>
معروف	maaruf
ادیب	adeeb
و	o
شاعر	shayar
حضرت	hazrat
مولانا	maulana
اسماعیل	ismail
میرٹھی	merathi
ان	un
کے	ke
چچا	chacha
تھے۔	the.
</s>	</s>
اس	is
زمانے	zamane
میں	main
جو	jo
خام	kham
مال	maal
استعمال	istemal
کیا	kiya
گیا	gaya
ہے	he
اس	us
کی	ki
رنگت	rangat
پہلے	pehle
سے	se
مختلف	mukhtalif
ہے۔	he.
</s>	</s>
دوسری	dusri
جنگ	jange
عظیم	azeem
کے	ke
بعد	baad
وائس	wise
آف	of
امریکا	america
کے	ke
لیے	liye
اگلا	agla
چیلنج	challenge
امریکا	america
اور	aur
سوویت	soviet
یونین	union
کے	ke
مابین	mabain
سرد	sard
جنگ	jang
کا	ka
زمانہ	zamana
تھا؛	tha,
اور	aur
اس	us
کے	ke
بعد	baad
سے	se
اب	ab
تک،	tak,
اس	us
نے	ne
ایک	aik
فعال	fa'aal
نشریاتی	nashriyati
ادارے	idare
کا	ka
کام	kaam
سر	sar
انجام	anjam
دیا	diya
ہے	he
۔	.
</s>	</s>
رچمنڈ	richmond
کاؤنٹی،	county,
شمالی	shumali
کیرولائنا	carolina
</s>	</s>
جنوری	january
سن	san
1935ء	1935AD
کو	ko
پیدا	paida
ہونے	hone
والے	wale
ایلوس	ailus
پریسلے	presle
16	16
اگست	august
سن	san
1977ء	1977AD
کو	ko
بیالیس	bayalis
برس	baras
کی	ki
عمر	umr
میں	main
دل	dil
کا	ka
دورہ	daura
پڑنے	padne
سے	se
انتقال	intiqal
کر	kar
گئے	gaye
تھے۔	the.
</s>	</s>
میو	mew
کے	ke
ڈی این اے	DNA
کے	ke
نمونے	namune
سے	se
کلون	clone
ہونے	hone
کے	ke
نتیجے	natije
کے	ke
طور	taur
پر،	par,
Mewtwo	Mewtwo
ایک	aik
انتہائی	intihai
طاقتور	taqatwar
نفسیاتی	nafsiyati
ہے،	he,
لیکن	laikin
اس	us
کی	ki
صلاحیتوں	salahiyaton
نے	ne
جان	jan
کی	ki
جانبداری	janibdari
کی	ki
وجہ	wajah
سے	se
جینیاتی	geniyati
ذریعہ	zariaye
مواد	mawaad
کو	ko
جان	jan
بوجھ	boojh
کر	kar
میو	mew
کی	ki
طرف	taraf
بڑھایا۔	badhaya.
</s>	</s>
کچھ	kuch
وقت	waqt
کے	ke
لیے	liye
پرنب	parnab
نے	ne
وکالت	wakalat
بھی	bhi
کی	ki
اور	aur
اس	us
کے	ke
ساتھ	saath
ہی	hi
صحافت	sahafat
اور	aur
تعلیم	taalim
کے	ke
علاقے	ilaqe
میں	main
بھی	bhi
کچھ	kuch
وقت	waqt
گزرا۔	guzra.
</s>	</s>
قرضوں	qarzon
کو	ko
قیمتوں	qimaton
کے	ke
اشاریہ	ishariya
سے	se
منسلک	munsalik
کرنے	karne
کا	ka
مقصد	maqsad
یہ	ye
ہے	he
کہ	ke
قرض	qarz
دار	dar
قرض	qarz
خواہ	khwah
کو	ko
صرف	sirf
قرض	qarz
کے	ke
برابر	barabar
روپیہ	rupya
واپس	wapas
نہ	na
کرے،	kare,
بلکہ	balke
قیمتوں	qimaton
کے	ke
اشاریہ	ishariye
میں	main
جس	jis
تناسب	tanasub
سے	se
اضافہ	izafa
ہوا	hua
ہے	he
اسی	usi
</s>	</s>
ان	un
کی	ki
ترجمہ	tarjuma
شدہ	shuda
کہانیاں	kahaniyan
بھارتی	bharti
ماہنامہ"	mahnama"
ایوان	eiwane
اردو	urdu
"	"
"امنگ"	"umang"
دہلی،	dehli,
نیز	neez
بھارت	bharat
کے	ke
دیگر	deegar
ماہناموں	maahnamon
میں	main
بھی	bhi
شائع	shaye
ہوتی	hoti
رہتی	rehti
ہیں۔	hen.
</s>	</s>
اکبر	akbar
نے	ne
سید	syed
نور الله	nurullah
شوستری	shostri
ؒکوقاضی	ko qazi
القضاۃ	alquzat
کا	ka
درجہ	darja
دیا۔	diya.
</s>	</s>
گارڈین۔	garden.
</s>	</s>
میر	meer
حسن	hasan
ان	un
عظیم	azeem
استادوں	ustadon
کی	ki
یادگار	yadgar
تھے	the
جن	jin
کے	ke
لیے	liye
زندگی	zindagi
کا	ka
بس	bas
ایک	aik
مقصد	maqsad
ہوا	hua
کرتا	karta
تھا	tha
:	:
پڑھنا	padhna
اور	aur
پڑھانا۔	padhana.
</s>	</s>
پورٹیج	partage
ٹاؤن	toawn
شپ،	ship,
سینٹ	sant
لوئس	luis
کاؤنٹی،	county,
مینیسوٹا	menisota
</s>	</s>
اور	aur
اس	is
سے	se
پہلے	pehle
تین	teen
ہزار	hazar
ایک	aik
سواٹھاون	so athawan
یا	ya
اکتیس	ikattis
سو	so
اٹھاون	athawan
اور	aur
اس	us
کے	ke
بعد	baad
تین	teen
ہزار	hazar
ایک	aik
سو	so
ساٹھ	saath
یا	ya
اکتیس	ikattis
سو	so
ساٹھ	saath
بولا	bola
جاتا	jata
ہے۔	he.
</s>	</s>
تلاش	talash
خانوں	khano
میں	main
صارف	sarif
کی	ki
مدد	madad
کرنے	karne
کے	ke
لیے	liye
دیگر	digar
خصوصیات	khususiyaat
ہوسکتی	ho sakti
ہیں،	hen,
جیسے	jaise
خود	khud
مختار،	mukhtar,
تلاش	talash
کی	ki
تجاویز،	tajaweez,
ایک	aik
ہجے	hijje
چیکر،	checker,
وغیرہ۔	waghera.
</s>	</s>
دھوکے	dhoke
کا	ka
مقصد	maqsad
مالی	maali
فائدہ	fayeda
یا	ya
دیگر	digar
فوائد	fawaid
کا	ka
حصول	husool
ہو	ho
سکتا	sakta
ہے،	he,
جیسے	jaise
کہ	ke
پاسپورٹ	passport
یا	ya
سفری	safari
دستاویزات	dastawezat
کا	ka
حصول	husool
یا	ya
رہن	rehen
کے	ke
حصول	husool
میں	main
کامیاب	kamyab
ہونا،	hona,
جس	jis
کے	ke
لیے	liye
غلط	ghalat
بیانات	bayanat
کا	ka
سہارا	sahara
لیا	liya
جائے۔	jaye.
</s>	</s>
اس	is
کے	ke
علاوہ	alawa
مخصوص	makhsoos
قربانیوں	qurbaniyon
کا	ka
گوشت	gosht
یا	ya
عام	aam
قربانیوں	qurbaniyon
کا	ka
مخصوص	makhsoos
گوشت	gosht
جیسے	jaise
کندھے	kandhe
کا،	ka,
وہ	wo
بھی	bhi
بنی	bani
لاوی	laawi
کا	ka
حق	haq
ہوتا	hota
تھا۔	tha.
</s>	</s>
1944ء	1944AD
میں	main
یہیں	yahin
سے	se
ایم اے	MA
اردو	urdu
کی	ki
تکمیل	takmil
ہوئی۔	hui.
</s>	</s>
آپ	aap
کی	ki
ولادت	wiladat
سے	se
پہلے	pehle
ام الفضل	ummul fazl
نے	ne
خواب	khwab
دیکھا	dekha
کہ	ke
رسول	rasool
صلی اللہ	sallallahu
علیہ	alyhi
و	wa
آلہ	aalihi
وسلم	wasallam
کے	ke
جسم	jism
کا	ka
ایک	aik
ٹکرا	tukda
ان	un
کے	ke
گھر	ghar
آ گیا	aagaya
ہے۔	he.
</s>	</s>
گلف	golf
سٹریم	stream
یعنی	yaani
خلیجی	khaliji
رو	row
کی	ki
بدولت	badaulat
سردیاں	sardiyan
اتنی	itni
شدید	shadid
نہیں	nahi
ہوتیں	hotin
تاہم	taham
گرمیاں	garmiya
خنک	khunk
ہوتی	hoti
ہیں۔	hen.
</s>	</s>
یہ	ye
لوگ	log
پولس	police
کے	ke
بارے	bare
میں	main
تسلیم	taslim
نہ	na
کرتے	karte
تھے	the
کہ	ke
وہ	wo
موسوی	musawi
دین	deen
سے	se
برگزشتہ	barguzishta
ہوکر	hokar
مسیحی	masihi
ہو	ho
گیا	gaya
تھا۔	tha.
</s>	</s>
سلسلہ	silsila
سیفیہ	saifiya
</s>	</s>
418 سیاست	siyasat
کان پور	kanpur
اردو	urdu
زبان	zaban
کے	ke
اخبار	akhbar
کی	ki
جدوجہد	jaddojehed
پر	par
مشتمل	mushtamil 418
تھی۔	thi.
</s>	</s>
میڈرڈ	medrid
میں	main
تعلیم	taalim
پائی۔	pai.
</s>	</s>
آمنہ	aamina
شیخ	shaikh
</s>	</s>
تاجکستان	tajikistan
</s>	</s>
وہ	wo
پٹیالہ	patyala
سے	se
قانون	qanun
ساز	saaz
اسمبلی	assembly
کے	ke
رکن	rukn
ہونے	hone
کے	ke
علاوہ	alawa
انڈین	indian
نیشنل	national
کانگریس	congress
کے	ke
ریاستی	riyasati
گروپ	group
پنجاب	panjab
پردیش	pradesh
کانگریس	congress
کمیٹی	committee
کے	ke
صدر	sadar
ہیں۔	hen.
</s>	</s>
جوان	jo in
مالڈیسنا	maldesna
جو	jo
ارجنٹائن	argentine
اور	aur
امریکا	america
سے	se
تعلق	taalluq
رکھتے	rakhte
ہیں،	hen,
سٹرنگ	string
تھیوری	theory
کے	ke
حوالے	hawale
سے	se
بہت	bahut
اہم	ehem
ہیں۔	hen.
</s>	</s>
یہ	ye
فلم	film
بین	bain
جنسیت	jinsiyaat
کے	ke
موضوع	mauzu
پر	par
بنی	bani
ہے۔	he.
</s>	</s>
ثناء	sana
</s>	</s>
ماہِ	maahe
رمضان	ramzan
1014ھ/	1014hijri/
فروری	frawari
1605ء	1605AD
میں	main
اُسے	use
وزیر	wazeer
کے	ke
عہدے	ohde
پر	par
تقرری	taqarruri
دیتے	dete
ہوئے	huye
سلطان	sultan
احمد	ahmad
اول	awwal
نے	ne
اُسے	use
عثمانی	usmani
بحریہ	bahriya
کا	ka
کپتان	capten
یعنی	yaani
قپودان	qapudan
پاشا	pasha
مقرر	muqarrar
کر	kar
دیا۔	diya.
</s>	</s>
ٹونگا	tonga
</s>	</s>
دیوبند	deoband
قصبے	qasbe
کے	ke
رہائشی	rihaishi
اہل	ahle
سنت	sunnat
محرم	muharram
میں	main
کربلا	karbala
کا	ka
ذکر	zikr
کیا	kiya
کرتے	karte
تھے۔	the.
</s>	</s>
سزائے	sazae
موت	maut
پانے	pane
والوں	walon
کومجرموں	ko mujrimon
کی	ki
سزا	saza
پر	par
جن	jin
طریقوں	tareeqon
سے	se
عمل	amal
کیا	kiya
جاتا	jata
ہے	he
اس	us
میں	main
ایک	aik
پھانسی	phansi
بھی	bhi
ہے۔	he.
</s>	</s>
یہ	ye
جو	jo
اقبال	iqbal
کے	ke
یہاں	yahan
حِس	his
اور	aur
فِکر	fikr
کی	ki
نادر	nadir
یکجائی	yakjai
نظر	nazar
آتی	aati
ہے	he
اس	is
کے	ke
پیچھے	peeche
یہی	yahi
چیز	cheez
کارفرما	kaar farma
ہے۔	he.
</s>	</s>
آپریشن	operation
کونڈور	condor
کے	ke
نام	naam
سے	se
چلنے	chalne
والے	wale
منصوبے	mansube
کے	ke
تحت	tehet
امریکی	america
سی آئی اے	CIA
دامے	dame
درمے	darme
سخنے	sukhane
اس	is
کام	kam
میں	me
حصہ	hissa
لیتی	leti
رہی۔	rahi.
</s>	</s>
دھوکے	dhoke
سے	se
اُس	us
حسین	haseen
کو	ko
اگر	agar
چوم	choom
بھی	bhi
لیا	liya
</s>	</s>
کلی	kali
میں	main
خاص	khas
کلی	kali
تہذیب	tehzib
کے	ke
عروج	urooj
کا	ka
زمانہ	zamana
گزر	guzar
جانے	jane
کے	ke
